title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
agent工程师（Python）,武汉,python全栈,本科,5-10年,"[""Python"", ""agent"", ""\u5927\u6a21\u578b"", ""LLM"", ""NLP"", ""\u77e5\u8bc6\u56fe\u8c31""]","[20000, 35000]",13薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u4e13\u4e1a\u57f9\u8bad"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u80a1\u7968\u671f\u6743"", ""\u9910\u8865"", ""\u8282\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5458\u5de5\u65c5\u6e38"", ""\u52a0\u73ed\u8865\u52a9"", ""\u514d\u8d39\u73ed\u8f66"", ""\u5b9a\u671f\u4f53\u68c0""]",HR,张女士HR,0,光庭,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20241231/7bf6f160950405e92603c168717059fc203c34b9b8009975767598db8b4e619f862038e377aa17eb.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"['1000', '9999']",https://www.zhipin.com/job_detail/79259d99baf246721Hx82N-0E1JW.html?lid=1kZVAl1t5nW.search.213&securityId=iVO1DGuvLDeGt-X1PRpCTFZAeFSLX0qh8gsEl05bAgopSg7E5QHuLuIB2V6bEPSA3nQJwl0rem4EzTOmdYlqMvltllXUsR21a3h9VdHWYmwl4DfoZQ~~&sessionId=,https://www.zhipin.com/gongsi/62d985f0f009ee460XR929W5.html,江夏区
python开发,上海,python全栈,本科,5-10年,"[""DevOps"", ""PyTorch"", ""Django"", ""MySQL"", ""\u5168\u6808"", ""Python"", """"]","[24000, 27000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5458\u5de5\u65c5\u6e38"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u8282\u65e5\u798f\u5229"", ""\u901a\u8baf\u8865\u8d34""]",招聘专员,王女士招聘专员,0,得逸信息,"https://img.bosszhipin.com/beijin/mcs/banner/f35d1168e7b1c5eb6a955cec24ee8dfdcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"['1000', '9999']",https://www.zhipin.com/job_detail/32aa049779764ef803Rz2N61FFFW.html?lid=1kZVAl1t5nW.search.214&securityId=Nbxftngf9d-wE-E1kcAFKkDBfRRNtNKdhm9O5AWuQQlui-NdJtAMPMHFVYMCSnBrqIcCMpp0UWA5cmxfXdK6PmSclXkYbQjOC2IAlEtLn62lYFw1zao~&sessionId=,https://www.zhipin.com/gongsi/21bfcfd8fe09e0691HV72dq7Fw~~.html,徐汇区
Python,佛山,python全栈,学历不限,1年以内,"[""\u722c\u866b\u7ecf\u9a8c"", ""PyTorch"", ""MySQL"", ""\u673a\u5668\u5b66\u4e60\u7ecf\u9a8c"", ""Numpy"", """"]","[2000, 5000]",0薪,"[""\u5168\u52e4\u5956"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u5de5\u9f84\u5956"", ""\u7ee9\u6548\u5956\u91d1"", ""\u901a\u8baf\u8865\u8d34""]",人事,吴先生人事,0,正飞,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240823/7bf6f160950405e95db27bad1866dec3c7477f6ac9b36b8a045c387e6a9cd152198bdb7e0f55ac96.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"['0', '20']",https://www.zhipin.com/job_detail/7c4c3f029c2863ab03V629W6FVdY.html?lid=1kZVAl1t5nW.search.215&securityId=7FRP2t_k3Vqlj-41howLuGzJ37qm2kxMLYdxL1CLfbrO5OqSzJ5Rw-c387cTA-2YwGR4CD6kXYMJ3z-sIKU9-e0eLFDkb2AdqxhT4MxHsABzgANa_ZCq&sessionId=,https://www.zhipin.com/gongsi/ec7a7f3fac2ceed51HJ629W8EFQ~.html,禅城区
Python,沈阳,python全栈,本科,3-5年,"[""Python"", ""Java"", ""Django"", ""Scrapy"", ""Docker"", ""MySQL"", """", """", """"]","[4000, 8000]",0薪,无,招聘者,陈先生招聘者,0,云井洌,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",新闻/出版,未融资,"['20', '99']",https://www.zhipin.com/job_detail/8e0e038476d878dc1Hx839i4FlNS.html?lid=1kZVAl1t5nW.search.216&securityId=RtTFnN8XMiR5g-f1aPwMDdtvWMPgsNgNI-wsU86NInA2jOMRcPlSCtRcjgHk1S79f0nm9-rwzcUmNp_l_Bgp8ExIP_9XSa_e9epGN_xxfvF8DtQmRknE&sessionId=,https://www.zhipin.com/gongsi/b587e355eafe38bd1Hd82N66FlM~.html,铁西区
Python,北京,python全栈,本科,5-10年,"[""Python"", ""Flask"", ""MySQL"", ""Redis"", ""PostgreSQL"", """", """", """"]","[18000, 35000]",14薪,"[""\u901a\u8baf\u8865\u8d34"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e74\u7ec8\u5956"", ""\u4ea4\u901a\u8865\u52a9"", ""\u9910\u8865"", ""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229""]",工程师,张先生工程师,0,新奥集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240312/7bf6f160950405e92a8b9c7dfedb26e470f4d55d96444917f55a4c1b59834a45ffde06e8316834d1.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/b88abacb999db82d03V63t-8EVZT.html?lid=1kZVAl1t5nW.search.217&securityId=QBJMsuIgD5sxH-u1FOpN16yfkZsOQuuvMMeD8nst91alqZRjZ-WC6TCiDlgNe-UmrNkkr85KP2aLd3iivoTIIOQO7dbpObKIG24hndJu_2LP2Y8~&sessionId=,https://www.zhipin.com/gongsi/87e8e2f0b32fc30e33Z939g~.html,通州区
Python,南昌,python全栈,学历不限,经验不限,"[""\u56fe\u50cf\u7b97\u6cd5"", ""\u8ba1\u7b97\u673a\u89c6\u89c9"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""\u5206\u5e03\u5f0f\u6280\u672f""]","[10000, 15000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u9879\u76ee\u5956"", ""\u56e2\u5efa\u805a\u9910"", ""\u751f\u65e5\u798f\u5229"", ""\u52a0\u73ed\u8865\u52a9"", ""\u80a1\u7968\u671f\u6743"", ""\u901a\u8baf\u8865\u8d34"", ""\u5168\u52e4\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u4ea4\u901a\u8865\u52a9""]",CEO,李先生CEO,0,小核桃科技(北京),"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230421/7bf6f160950405e90ec0c03bfa2da9b5d24c6bb134ce5989a65c807efcb5e8b9dbb680e2e3509bc0.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"['20', '99']",https://www.zhipin.com/job_detail/063139a84c687dbe1HZ9392_EFA~.html?lid=1kZVAl1t5nW.search.218&securityId=TnkoHEQgL7iba-e1Jk2jOG-bL2Fw-TcPlmLFrSBW_W4oHr5RaVCd_DtGctMlDW6UdvFJuTbvz57NzAKrQm4MB5zc-Kz6YnY-7LMvNTZbmaxxkmvs_A~~&sessionId=,https://www.zhipin.com/gongsi/41bcf6a8520ea4651XJy39q8E1Q~.html,红谷滩区
python,滨州,python全栈,本科,在校/应届,"[""Python"", ""PostgreSQL"", ""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c"", ""\u8fd0\u7ef4\u5f00\u53d1\u7ecf\u9a8c"", """"]","[4000, 7000]",13薪,"[""\u5b9a\u671f\u4f53\u68c0"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u4e94\u9669\u4e00\u91d1"", ""\u7ee9\u6548\u5956\u91d1"", ""\u9910\u8865"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210""]",信息部长,郭先生信息部长,0,邹平建业集团,"https://img.bosszhipin.com/beijin/upload/com/logo/20240801/7b5b554d84f9729c4c6bd3bd8a6be9ef65eaeed10fef44ead8e394e202dc60b3521f7193e9a741e7.png.webp?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"['20', '99']",https://www.zhipin.com/job_detail/3d4c0650a305b9dc1HN_2dy-FlRX.html?lid=1kZVAl1t5nW.search.220&securityId=OQmroxjm6ig3L-B1txxExhM2SdH1wKy8CrqA9GesaRPPRvYLazPhx35QwVdnSi3S4ytKZY3lAiLwlRqa95CySbAikJH8rnPIERa-QdM1ehbLZ5jBW_vU&sessionId=,https://www.zhipin.com/gongsi/cfc13c5b78edd9ab1HJ50tu-FFQ~.html,邹平市
python,南昌,python全栈,本科,1-3年,"[""NoSQL"", ""Linux"", ""Django"", ""MySQL"", ""Redis"", ""MongoDB"", """", """"]","[10000, 15000]",0薪,无,人事专员,杨女士人事专员,0,聚才教育,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20241122/7bf6f160950405e9514a44e1a202f44cf97048b3efaea9dd27576f6ea9f7c2eab62fca1af1991e50.png.webp?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"['100', '499']",https://www.zhipin.com/job_detail/ced76b4956b3d0e203R83t20FltY.html?lid=1kZVAl1t5nW.search.221&securityId=2rNAYmWd-jpUY-i1zhDguDh_qgQ4VBkbd39HyLHOT06jrFOMxjLWE8T1eVM8bBjsaqy2EbS-jmHUUsn_GrZ9tBehHLw_pW0DXcg69tzOqosC7bmQEv7d&sessionId=,https://www.zhipin.com/gongsi/1cc5cae47b87be2f1XRz3tS8GFc~.html,
python 开发实习生,北京,python全栈,本科,5个月,"[""\u673a\u5668\u5b66\u4e60\u7ecf\u9a8c"", ""Python""]","[160, 200]",0薪,"[""\u5e26\u85aa\u75c5\u5047"", ""\u901a\u8baf\u8865\u8d34"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u9910\u8865"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4ea4\u901a\u8865\u52a9""]",开发部部长,李先生开发部部长,1,北大方正电子,"https://img.bosszhipin.com/beijin/mcs/bar/20180720/e796fd66cef076bcae6cc572f4dc3470be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"['1000', '9999']",https://www.zhipin.com/job_detail/c8503898686670b21HN439S1F1tT.html?lid=1kZVAl1t5nW.search.222&securityId=0WHFY46SkljQk-Y1jFBLnBNGOBfLteh9GE7XdA688AAfkr7yPWRmgd9kQFlxej1xUt_8eMRFz1XC-f4GwueHBNeiQg_uR5nYHvz-bA3XxykFNQ~~&sessionId=,https://www.zhipin.com/gongsi/12a27bdc590195ba1XF_3dy9.html,海淀区
Python,宁波,python全栈,大专,经验不限,"[""C/C++"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", """"]","[4000, 8000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5168\u52e4\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5458\u5de5\u65c5\u6e38""]",人事主管,李先生人事主管,0,玛酷机器人,"https://img.bosszhipin.com/beijin/upload/com/logo/20220505/7b5b554d84f9729c6dcc448ad8906dfd4ec7cb95cd50d6db80e0716719acb1ec0d3bcfa3993d309b.jpg?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"['20', '99']",https://www.zhipin.com/job_detail/aaea7a81768c8f8e1Xdy39m9EVJZ.html?lid=1kZVAl1t5nW.search.223&securityId=4tUnEVlKID65N-L1RZBsHBiEJfwE3xCDxK9q-h8FwiCvsHyJL0iHQC_03G66v7QXRW9WsnGxq_i6sPIyWqHtgT4u7WJxssocRYpJmaPu525RTHW8NKzE&sessionId=,https://www.zhipin.com/gongsi/831890767f16c17c1XV72t-1Fls~.html,北仑区
Python,东营,python全栈,大专,1-3年,"[""Python"", ""PyTorch"", ""Django""]","[5000, 9000]",0薪,无,经理,吕女士经理,0,大成科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"['20', '99']",https://www.zhipin.com/job_detail/54cd226df1a833f903V73di7GFFT.html?lid=1kZVAl1t5nW.search.224&securityId=JXLyvW1kzjTOt-11vGkjUMazm1jENwrgTtfCDhAnMFJYb1iVUtHuE5-UPBMqSdhWHMd3s4UUL1Q-gUQwYhtTHoU-YeM7jvUslsi8Y0GqOF3n38G43urB&sessionId=,https://www.zhipin.com/gongsi/982fa76b26b1541c1nBy0tW6GFQ~.html,东营区
Python,杭州,python全栈,本科,经验不限,"[""Django"", ""MySQL"", ""\u5176\u4ed6"", ""MongoDB"", ""Python"", ""Flask""]","[14000, 21000]",0薪,无,CEO,黄先生CEO,0,拟现科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20241202/7b5b554d84f9729c6d95a41a1ae9d131fbadc4640347a21d33f1bad90fb71ecf76b3906a417e3d8d.png.webp?x-oss-process=image/resize,w_100,limit_0",人工智能,未融资,"['0', '20']",https://www.zhipin.com/job_detail/547f3022140700c91H1y29i-FFpQ.html?lid=1kZVAl1t5nW.search.225&securityId=UPT6HLoQw6-U_-11oDGiksmdvlqVVRZmW1oo717OTZ7MyR7ZzbwL61aXiNnuAc4jyhEXiSLPJpfrfJnD3RZK74PrRAs_1bz2Rgi2cuvej2T8igXVAqrU&sessionId=,https://www.zhipin.com/gongsi/1d5b95af99bd2e4a1HJ-09i6F1o~.html,余杭区
Python,聊城,python全栈,本科,3-5年,"[""Python"", ""Oracle""]","[7000, 12000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1""]",综合部总监,崔女士综合部总监,0,山东融创通信科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231113/7bf6f160950405e96f0269a9bae9f8c218d089850db7c8148a1a9bd783e9e8b20beac34205ad8207.png.webp?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"['20', '99']",https://www.zhipin.com/job_detail/111c59887f6a37861HJ_3Nm9FVBY.html?lid=1kZVAl1t5nW.search.226&securityId=CZGcaUdfIDIvx-91xkdWICI4QmXAzGNqCX3YrQC1P4RZgAMwVPi6zPCutpzF4hDPXDyQV_2pJpjkj51jONqnnQzbQMJbYuCQ95EiiGMAzFGjJ7D4VH0vwPUCwWI-6koCrSHiYdcKpWOEM6q8J0IcTI-E&sessionId=,https://www.zhipin.com/gongsi/48a6dcd2bd44016e1HV53du5EVU~.html,东昌府区
Python,济南,python全栈,本科,1-3年,"[""Python"", ""TensorFlow"", ""Numpy"", ""Pandas""]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u52a0\u73ed\u8865\u52a9"", ""\u9910\u8865"", ""\u5e74\u7ec8\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u610f\u5916\u9669"", ""\u5168\u52e4\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5de5\u9f84\u5956"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5458\u5de5\u65c5\u6e38"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u751f\u65e5\u798f\u5229"", ""\u4fdd\u5e95\u5de5\u8d44""]",运营总监,王女士运营总监,0,华清远见教育,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240304/7bf6f160950405e97db18ca50310c65a72f0c45d0409764e5aa98a51e9f048bb2c4fd1808359ea9f.png.webp?x-oss-process=image/resize,w_100,limit_0",在线教育,未融资,"['500', '999']",https://www.zhipin.com/job_detail/e5c7ef81d8b02af41HB629S_FVJU.html?lid=1kZVAl1t5nW.search.228&securityId=iN_X03TeMulBI-116MHGcsGNxLDMUEadtHSdDtXs6qknnNTxM703OO_d_5WGyNMa_35FpplgnnWD4igErnRrBRohO2Tnut9-Nry6OTyuK7zDW6k~&sessionId=,https://www.zhipin.com/gongsi/ebb104b1bcd1f5701nB60ts~.html,历下区
Python,广州,python全栈,本科,3个月,"[""Python"", ""Tornado"", ""Nginx"", ""MySQL"", ""Redis"", """"]","[100, 150]",0薪,无,高级软件工程师,伍先生高级软件工程师,1,乾伽脑科,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,未融资,"['0', '20']",https://www.zhipin.com/job_detail/dc151640815b5e6803R-3Nu5FFBS.html?lid=1kZVAl1t5nW.search.229&securityId=wQ093xYm5tgM5-p1Jw3MeDpmv25hKSDi7pWqMVDpiWz-2x6Py4VuF9kz_GJT33zkWA66PpGkRYIsTQ17ZckHFURTk1FWqAX1aObmRQxnbj2sHP2eCvM~&sessionId=,https://www.zhipin.com/gongsi/12ff4c2baa2b2cc31Hxy3tS4GFM~.html,番禺区
python,天津,python全栈,本科,1-3年,"[""Python"", ""Golang"", ""Java"", ""Django"", ""Flask"", ""Redis"", ""MySQL""]","[8000, 10000]",0薪,无,人事专员,潘女士人事专员,0,钥启尚品,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"['20', '99']",https://www.zhipin.com/job_detail/1855e305e698a46803V429u4FFVX.html?lid=1kZVAl1t5nW.search.230&securityId=v8bh78oUfpvKo-l1KSOIqga62d4JLnvz9kxgwU5AoASjinorDVBoN97J_VGfj2lezhT6PNXw7U3fO-BYXtBcxFfNaI1nqK4q09MkorhopPCpMrM3ejE~&sessionId=,https://www.zhipin.com/gongsi/a0f6d7b66f213a051HJ92d27Els~.html,西青区
Python,天津,python全栈,大专,6个月,"[""Python"", ""Django"", ""MySQL""]","[100, 150]",0薪,无,经理,王先生经理,1,天蝎客,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"['20', '99']",https://www.zhipin.com/job_detail/3e9a2eb9f67cc9001HNz2dW1EVdQ.html?lid=1kZVAl1t5nW.search.231&securityId=ssGRG0AaQ6XbE-815eSGSa_g8WjKAthrq7KxE8YvlEil6hR1mVJZ98nh9QOnoKHmp27kBezLnb7PQu0ipItEySKf_QxX1zoVcKfhqvzgsAY2jIDcbRSb&sessionId=,https://www.zhipin.com/gongsi/382671a3ff3bde9b1XRz39S-FlI~.html,河西区
Python,东莞,python全栈,本科,3-5年,"[""Python"", ""PyTorch"", ""MySQL"", ""\u673a\u5668\u5b66\u4e60\u7ecf\u9a8c"", ""\u722c\u866b\u7ecf\u9a8c""]","[12000, 17000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u9910\u8865"", ""\u5305\u4f4f"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u751f\u65e5\u798f\u5229"", ""\u4f4f\u623f\u8865\u8d34"", ""\u7ee9\u6548\u5956\u91d1"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u80a1\u7968\u671f\u6743"", ""\u5bbf\u820d\u6709\u7a7a\u8c03"", ""\u901a\u8baf\u8865\u8d34"", ""\u8282\u65e5\u798f\u5229"", ""\u52a0\u73ed\u8865\u52a9""]",人力招聘专员,李先生人力招聘专员,0,东莞领益精密制造科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231114/7bf6f160950405e91fb4288b6d2c42da04d0c04a7961e2f52653c174801331dec201870e5560427c.png.webp?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/08e25a0ab86f89bb03V60tW-F1FT.html?lid=1kZVAl1t5nW.search.232&securityId=jKp1nojlzA6nu-A153wwDefH_QI7FVq95ZKTG-yZsGUfagd1sCNsYgjpfNTAUOGyEyXoN7nVeHH9rMc0jT6ADE03u3OSFORW-ZMd1Au2SbeQMsOMH2M~&sessionId=,https://www.zhipin.com/gongsi/61c9e4b4cfcfc9fb1nx83tu0FFE~.html,黄江镇
Python,北京,python全栈,本科,1-3年,"[""HTML/CSS"", ""python\u722c\u866b"", ""\u722c\u866b\u5de5\u7a0b\u5e08""]","[6000, 8000]",0薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u8282\u65e5\u798f\u5229"", ""\u4f4f\u623f\u8865\u8d34"", ""\u9910\u8865"", ""\u5e74\u7ec8\u5956"", ""\u5168\u52e4\u5956"", ""\u4ea4\u901a\u8865\u52a9""]",技术经理,周先生技术经理,0,CTR,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170616/5c13f9e96f3033978648e48f6f78b05cbb82cb1a5e73250b3200c70229753bd8.jpg?x-oss-process=image/resize,w_100,limit_0",咨询,未融资,"['1000', '9999']",https://www.zhipin.com/job_detail/2a4fc268f8af97770nZ70tq_FlE~.html?lid=1kZVAl1t5nW.search.233&securityId=dedtH1_WpEoTl-M1BdThdRjky5lMUQATjpWVWBvi4bmlgWIdOcocNrv8fPPitqYjc6-WmCcVi1I_e7QItuMj5zW9ct4ENsH0Eu_nglq-rPtEKNA~&sessionId=,https://www.zhipin.com/gongsi/fc4b406d3cb1e87f1XR52di-.html,西城区
Python,鹰潭,python全栈,学历不限,经验不限,"[""Python"", ""MySQL"", ""Redis""]","[5000, 10000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u56e2\u5efa\u805a\u9910"", ""\u8282\u65e5\u798f\u5229"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u4fdd\u5e95\u5de5\u8d44""]",部门经理,汤先生部门经理,0,江西雏鹰云计算,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"['0', '20']",https://www.zhipin.com/job_detail/50f53085ca7dd7a31H1839m-GFRR.html?lid=1kZVAl1t5nW.search.234&securityId=3Bpm6x4XjRGrS--1QWqaNHA6mSOlGtS8H6NwiMnzxR2yNXmYUTz3ut0VSq-x0xAXdRDFy2H0d9U5lJEhLzudcGP3nJmChm-kXoSY-mLir0H9OZfUXqfw&sessionId=,https://www.zhipin.com/gongsi/761e1bc2c9e5375e1HF_39S8FFo~.html,
Python,上海,python全栈,本科,3-5年,"[""Java"", ""C++"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", ""PostgreSQL"", ""\u722c\u866b\u7ecf\u9a8c"", """", """", """", """", """", """", """", """", """"]","[16000, 20000]",0薪,"[""\u4fdd\u5e95\u5de5\u8d44"", ""\u80a1\u7968\u671f\u6743"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u56e2\u5efa\u805a\u9910"", ""\u96f6\u98df\u4e0b\u5348\u8336""]",创始人,董先生创始人,0,安啼特科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20241217/7b5b554d84f9729c48be4766d68bfc091c24ecca7bae8a4d92e74536e94b33741e60bee833ff035e.jpg.webp?x-oss-process=image/resize,w_100,limit_0",互联网,天使轮,"['0', '20']",https://www.zhipin.com/job_detail/25875036f4b730051HJz39q8FVtT.html?lid=1kZVAl1t5nW.search.235&securityId=3lnu-9e376DdR-W1LwZdICfiV_sUMf95tTeWd6ja_mTn1wHk60BCpTZxDiuak8lvDBDoGVRkI4ydiK9Aga9A6retHPBBaYdCeS0CyVQY6iPVYQWOhEVX&sessionId=,https://www.zhipin.com/gongsi/2d365eb9356759021HF92N6-FFA~.html,浦东新区
Python,洛阳,python全栈,学历不限,经验不限,[],"[5000, 10000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0""]",经理,田先生经理,0,爱塑实业,"https://img.bosszhipin.com/beijin/upload/com/logo/20190712/81ae4e03da5a2c73afd6eb87ba7316af7b65ea033e2cd9822ed2131714ef9d7a.jpg?x-oss-process=image/resize,w_100,limit_0",进出口贸易,未融资,"['0', '20']",https://www.zhipin.com/job_detail/aa6569453c6ac67303V42NS5FlNV.html?lid=1kZVAl1t5nW.search.237&securityId=PxRLraLj2nYQx-Y1JKpU7p5ZNBqJidmC0Pa25KP2McIj3JhD-GkLNgpG4SHVo-Mg9hZSrNnyXyrc7ls4S4_AL5Lx9VzAq4GyIMdC-dsEL9J8GvfcSq0~&sessionId=,https://www.zhipin.com/gongsi/668811d7817edd3e0nR_09W0EQ~~.html,
Python,昆明,python全栈,本科,5-10年,"[""Python"", ""Golang"", ""Django"", ""Flask"", ""Docker"", ""Nginx"", ""MySQL"", """", """", """", """", """"]","[12000, 15000]",0薪,无,招聘者,张先生招聘者,0,深圳数芯语科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",智能硬件/消费电子,未融资,"['0', '20']",https://www.zhipin.com/job_detail/a88f595868021f6e1H1-3Nu4FFJX.html?lid=1kZVAl1t5nW.search.238&securityId=TZXAl7b79CHdV-Z1qqSCINvz58LPMYBDVG8Nq_C_zTWdSm0kYJmH-lT8rv0V-t89UmN8bsJB3NkD9hsfVMXJYwPeYF8k9bTf5naStswhlAZ7vVOF6smG&sessionId=,https://www.zhipin.com/gongsi/43b79ac98e3981a21HN409m0ElA~.html,官渡区
